         5x11E                    (5x11E.dat)
         v2024-0915
         Simulation Date: 01/09/2025

         AIRFOIL AERO DATA GENERATED USING:  POLARS                        

         ====== PERFORMANCE DATA (versus advance ratio and MPH) ======

         DEFINITIONS:
         J=V/nD (advance ratio) 
         Ct=T/(rho * n**2 * D**4) (thrust coef.)
         Cp=P/(rho * n**3 * D**5) (power coef.)
         Pe=Ct*J/Cp (efficiency) 
         V  (model speed in MPH) 
         Mach (at prop tip)  
         Reyn (at 75% of span) 
         FOM (Figure of Merit)


         PROP RPM =       1000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       19.50      0.5885      0.4412      0.1583      0.2111       0.018       0.164       0.155      13.580       0.019       0.687       5.160        0.14      26485.    0.2380
       22.29      0.6725      0.4946      0.1600      0.2176       0.019       0.169       0.156      13.998       0.019       0.695       5.061        0.14      26723.    0.2347
       25.08      0.7566      0.5432      0.1619      0.2255       0.019       0.175       0.158      14.504       0.020       0.703       4.941        0.14      26987.    0.2305
       27.86      0.8406      0.5866      0.1637      0.2346       0.020       0.182       0.160      15.088       0.021       0.711       4.802        0.14      27277.    0.2252
       30.65      0.9247      0.6246      0.1652      0.2446       0.021       0.190       0.161      15.732       0.021       0.717       4.649        0.14      27593.    0.2191
       33.43      1.0088      0.6574      0.1662      0.2551       0.022       0.198       0.162      16.407       0.022       0.722       4.485        0.15      27935.    0.2120
       36.22      1.0928      0.6854      0.1665      0.2654       0.023       0.206       0.162      17.073       0.023       0.723       4.316        0.15      28301.    0.2042
       39.01      1.1769      0.7090      0.1655      0.2748       0.024       0.213       0.162      17.673       0.024       0.719       4.146        0.15      28692.    0.1956
       41.79      1.2610      0.7291      0.1631      0.2820       0.024       0.219       0.159      18.139       0.025       0.708       3.980        0.15      29106.    0.1863
       44.58      1.3450      0.7465      0.1588      0.2861       0.025       0.222       0.155      18.403       0.025       0.689       3.820        0.15      29543.    0.1765
       47.37      1.4291      0.7618      0.1526      0.2863       0.025       0.222       0.149      18.412       0.025       0.662       3.669        0.15      30001.    0.1661
       50.15      1.5132      0.7753      0.1445      0.2821       0.024       0.219       0.141      18.147       0.025       0.628       3.526        0.15      30481.    0.1554
       52.94      1.5972      0.7868      0.1349      0.2739       0.024       0.213       0.132      17.615       0.024       0.586       3.390        0.16      30979.    0.1443
       55.72      1.6813      0.7957      0.1239      0.2619       0.023       0.203       0.121      16.843       0.023       0.538       3.257        0.16      31496.    0.1329
       58.51      1.7654      0.8010      0.1119      0.2466       0.021       0.192       0.109      15.863       0.022       0.486       3.123        0.16      32029.    0.1211
       61.30      1.8494      0.8016      0.0991      0.2286       0.020       0.178       0.097      14.702       0.020       0.430       2.983        0.16      32578.    0.1088
       64.08      1.9335      0.7954      0.0856      0.2081       0.018       0.162       0.084      13.386       0.018       0.372       2.831        0.16      33141.    0.0960
       66.87      2.0176      0.7795      0.0717      0.1856       0.016       0.144       0.070      11.936       0.016       0.311       2.659        0.16      33718.    0.0825
       69.66      2.1016      0.7491      0.0575      0.1612       0.014       0.125       0.056      10.371       0.014       0.250       2.453        0.17      34308.    0.0682
       72.44      2.1857      0.6953      0.0431      0.1354       0.012       0.105       0.042       8.711       0.012       0.187       2.189        0.17      34911.    0.0527
       75.23      2.2697      0.5997      0.0286      0.1084       0.009       0.084       0.028       6.973       0.010       0.124       1.818        0.17      35524.    0.0357
       78.01      2.3538      0.4182      0.0143      0.0805       0.007       0.063       0.014       5.177       0.007       0.062       1.223        0.17      36149.    0.0170
       80.80      2.4379      0.0085      0.0002      0.0520       0.004       0.040       0.000       3.342       0.005       0.001       0.024        0.18      36785.    0.0000



         PROP RPM =       8000

         V          J           Pe         Ct          Cp          PWR         Torque      Thrust      PWR         Torque      Thrust      THR/PWR      Mach      Reyn       FOM
       (mph)     (Adv_Ratio)     -          -           -          (Hp)        (In-Lbf)     (Lbf)      (W)         (N-m)       (N)         (g/W)         -         -          -
        0.00      0.0000      0.0000      0.1557      0.2010       0.026       0.204       0.198      19.302       0.023       0.883       4.663        0.16      29182.    0.2438
        3.19      0.0842      0.0655      0.1549      0.1993       0.026       0.202       0.197      19.134       0.023       0.878       4.681        0.16      29260.    0.2441
        6.38      0.1684      0.1313      0.1545      0.1982       0.026       0.201       0.197      19.031       0.023       0.876       4.694        0.16      29360.    0.2445
        9.57      0.2527      0.1971      0.1545      0.1981       0.025       0.201       0.197      19.015       0.023       0.876       4.698        0.16      29485.    0.2447
       12.76      0.3369      0.2623      0.1549      0.1990       0.026       0.202       0.198      19.107       0.023       0.878       4.688        0.16      29638.    0.2445
       15.95      0.4211      0.3260      0.1558      0.2012       0.026       0.204       0.199      19.322       0.023       0.883       4.662        0.16      29819.    0.2438
       19.14      0.5053      0.3873      0.1570      0.2049       0.026       0.208       0.200      19.671       0.023       0.890       4.615        0.16      30030.    0.2423
       22.33      0.5895      0.4452      0.1586      0.2100       0.027       0.213       0.202      20.160       0.024       0.899       4.548        0.16      30272.    0.2400
       25.52      0.6738      0.4990      0.1603      0.2165       0.028       0.220       0.204      20.788       0.025       0.909       4.460        0.16      30544.    0.2366
       28.71      0.7580      0.5479      0.1622      0.2244       0.029       0.228       0.207      21.547       0.026       0.920       4.353        0.16      30847.    0.2323
       31.90      0.8422      0.5915      0.1640      0.2335       0.030       0.237       0.209      22.423       0.027       0.930       4.230        0.16      31180.    0.2270
       35.09      0.9264      0.6297      0.1656      0.2436       0.031       0.247       0.211      23.390       0.028       0.939       4.093        0.17      31543.    0.2207
       38.28      1.0106      0.6627      0.1667      0.2542       0.033       0.258       0.212      24.403       0.029       0.945       3.948        0.17      31935.    0.2136
       41.47      1.0949      0.6907      0.1669      0.2646       0.034       0.268       0.213      25.402       0.030       0.946       3.799        0.17      32355.    0.2056
       44.66      1.1791      0.7143      0.1660      0.2739       0.035       0.278       0.212      26.302       0.031       0.941       3.648        0.17      32802.    0.1969
       47.85      1.2633      0.7344      0.1635      0.2812       0.036       0.285       0.208      27.000       0.032       0.927       3.501        0.17      33277.    0.1875
       51.04      1.3475      0.7518      0.1592      0.2853       0.037       0.289       0.203      27.392       0.033       0.902       3.360        0.17      33778.    0.1776
       54.23      1.4317      0.7671      0.1529      0.2854       0.037       0.290       0.195      27.402       0.033       0.867       3.226        0.17      34304.    0.1672
       57.42      1.5160      0.7806      0.1448      0.2812       0.036       0.285       0.185      26.999       0.032       0.821       3.101        0.18      34853.    0.1563
       60.61      1.6002      0.7922      0.1351      0.2729       0.035       0.277       0.172      26.197       0.031       0.766       2.981        0.18      35425.    0.1452
       63.80      1.6844      0.8014      0.1241      0.2608       0.034       0.265       0.158      25.035       0.030       0.703       2.865        0.18      36017.    0.1337
       66.99      1.7686      0.8071      0.1120      0.2454       0.032       0.249       0.143      23.560       0.028       0.635       2.748        0.18      36629.    0.1218
       70.18      1.8528      0.8082      0.0991      0.2272       0.029       0.230       0.126      21.813       0.026       0.562       2.627        0.18      37258.    0.1096
       73.37      1.9371      0.8027      0.0856      0.2066       0.027       0.210       0.109      19.832       0.024       0.485       2.496        0.19      37903.    0.0967
       76.56      2.0213      0.7879      0.0717      0.1838       0.024       0.186       0.091      17.649       0.021       0.406       2.347        0.19      38565.    0.0833
